"Title","Author","Publisher","Published Date","Format","Pages","Series","Volume","Language","ISBN","Page Read","Item Url","Icon Path","Photo Path","Image Url","Summary","Location","Price","Genres","Rating","Added Date","Copy Index","Read","Started Reading Date","Finished Reading Date","Favorite","Comments","Tags","BookShelf","Settings"
"201 Principles of Software Development","Davis, Alan M.","McGraw-Hill Inc.,US","1995-04-30","Hardcover","256","","","English","9780070158405","","https://www.amazon.co.uk/dp/0070158401?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/71B39MN4E1L._SL500_.gif","This text defines governing principles for software development, assumptions that work regardless of tools used, to keep software projects from costing too much, taking too long and disappointing users.","","40.75","Books Global Store","3.63","08/15/2023","","","","","","","","IT related","2.8.0.5;222;MM/DD/YYYY;YYYY-MM-DD;01/19/2024"
"The Lazy Project Manager: How to be twice as productive and still leave the office early","Taylor, Peter","Infinite Ideas","2011-11-25","Paperback","152","","","English","9781906821678","","https://www.amazon.co.uk/dp/1906821674?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41XaZBp0ekL._SL500_.jpg","The Lazy Project Manager shows how adopting a more focused approach to life, projects and work can make us twice as productive. By concentrating project management to exercise effort where it really matters we will work smarter. The simple techniques of lazy project management can help us to work more effectively and improve our work–life balance.","","11.0","Books Global Store","3.49","08/15/2023","","","","","","","","IT related"
"The Music of the Primes: Why an Unsolved Problem in Mathematics Matters","Sautoy, Marcus du","HarperPerennial","2004-09-06","Paperback","366","","","English","9781841155807","","https://www.amazon.co.uk/dp/1841155802?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41BKo4dQT3L._SL500_.jpg","Recounts the history of prime numbers, (numbers divisible only by one and themselves), which has implications beyond pure mathematics. Euclid, Ramanujan, Odlyzko, and the formation of RSA encryption are discussed, as well as the state of contemporary research on the topic. Originally published: London: Fourth Estate, 2003.","","9.99","Books Global Store","4.10","09/18/2023","","","","","","","","Science"
"The Object-Oriented Thought Process (Developer's Library)","Weisfeld, Matt","Addison-Wesley Professional","2013-03-13","Paperback","322","","","English","9780321861276","","https://www.amazon.co.uk/dp/0321861272?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41FS+-iUXiL._SL500_.jpg","The Object-Oriented Thought Process, Fourth Edition An introduction to object-oriented concepts for developers looking to master modern application practices Object-oriented programming (OOP) is the foundation of modern programming languages, including C++, Java, C#, Visual Basic .NET, Ruby, and Objective-C. Objects also form the basis for many web technologies such as JavaScript, Python, and PHP. It is of vital importance to learn the fundamental concepts of object orientation before starting to use object-oriented development environments. OOP promotes good design practices, code portability, and reuse–but it requires a shift in thinking to be fully understood. Programmers new to OOP should resist the temptation to jump directly into a particular programming language (such as Objective-C, VB .NET, C++, C# .NET, or Java) or a modeling language (such as UML), and instead first take the time to learn what author Matt Weisfeld calls “the object-oriented thought process.” Written by a developer for developers who want to make the leap to object-oriented technologies, The Object-Oriented Thought Process provides a solutions-oriented approach to object-oriented programming. Readers will learn to understand the proper uses of inheritance and composition, the difference between aggregation and association, and the important distinction between interfaces and implementations. While programming technologies have been changing and evolving over the years, object-oriented concepts remain a constant–no matter what the platform. This revised edition focuses on interoperability across programming technologies, whether you are using objects in traditional application design, in XML-based data transactions, in web page development, in mobile apps, or in any modern programming environment. “Programmers who aim to create high quality software–as all programmers should–must learn the varied subtleties of the familiar yet not so familiar beasts called objects and classes. Doing so entails careful study of books such as Matt Weisfeld’s The Object-Oriented Thought Process.” –Bill McCarty, author of Java Distributed Objects, and Object-Oriented Design in Java Contents at a Glance 1 Introduction to Object-Oriented Concepts 2 How to Think in Terms of Objects 3 Advanced Object-Oriented Concepts 4 The Anatomy of a Class 5 Class Design Guidelines 6 Designing with Objects 7 Mastering Inheritance and Composition 8 Frameworks and Reuse: Designing with Interfaces and Abstract Classes 9 Building Objects and Object-Oriented Design 10 Creating Object Models 11 Objects and Portable Data: XML and JSON 12 Persistent Objects: Serialization, Marshaling, and Relational Databases 13 Objects in Web Services, Mobile Apps, and Hybrids 14 Objects and Client/Server Applications 15 Design Patterns","","35.62","Books Global Store","3.73","08/15/2023","","","","","","","","IT related"
"The Official Raspberry Pi Beginner's Guide (The Official Raspberry Pi Beginner's Guide: How to use your new computer)","Halfacree, Gareth","Raspberry Pi Press","2020-11-02","Paperback","252","","","English","9781912047734","","https://www.amazon.co.uk/dp/191204773X?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41-uDs8RRGL._SL500_.jpg","Fully updated for Raspberry Pi 400, Raspberry Pi 4, and the latest software, this 252-page official Raspberry Pi book is crammed with projects and beginner’s guides containing all the information you need to get started using your new computer!

Learn how to set up your Raspberry Pi, install an operating system, and start using it. Follow step-by-step guides to code your own animations and games, using both the Scratch 3 and Python languages. Create amazing projects by connecting electronic components to Raspberry Pi’s GPIO pins. Plus much, much more!

252 pages of essential information:

- Set up your Raspberry Pi, install its operating system, and start using this fully functional computer.
- Start coding projects, with step-by-step guides using the Scratch 3 and Python programming languages.
- Experiment with connecting electronic components and have fun creating amazing projects.","","10.0","Books Global Store","4.04","08/15/2023","","","","","","","","IT related"
"The Origin of Species by Means of Natural Selection: Or the Preservation of Favoured Races in the Struggle for Life (Penguin Classics)","Darwin, Charles; Burrow, J.W.","Penguin Classics","1982-07-29","Paperback","480","","","English","9780140432053","","https://www.amazon.co.uk/dp/0140432051?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51EXGOtlPcL._SL500_.jpg","Darwin's theory of natural selection issued a profound challenge to orthodox thought and belief: no being or species has been specifically created; all are locked into a pitiless struggle for existence, with extinction looming for those not fitted for the task. 

Yet The Origin of Species (1859) is also a humane and inspirational vision of ecological interrelatedness, revealing the complex mutual interdependencies between animal and plant life, climate and physical environment, and—by implication—within the human world. 

Written for the general reader, in a style which combines the rigour of science with the subtlety of literature, The Origin of Species remains one of the founding documents of the modern age.","","2.79","Kellogg's","4.01","09/18/2023","","","","","","","","Science"
"The Passionate Programmer: Creating a Remarkable Career in Software Development (Pragmatic Life)","Fowler, Chad","Pragmatic Bookshelf","2009-05-28","Paperback","219","","","en","9781934356340","","https://www.goodreads.com/book/show/6399113-the-passionate-programmer","","","https://books.google.com/books/content?id=ig9QDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","Success in today's IT environment requires you to view your career as a business endeavor. In this book, you'll learn how to become an entrepreneur, driving your career in the direction of your choosing. You'll learn how to build your software development career step by step, following the same path that you would follow if you were building, marketing, and selling a product. After all, your skills themselves are a product. The choices you make about which technologies to focus on and which business domains to master have at least as much impact on your success as your technical knowledge itself--don't let those choices be accidental. We'll walk through all aspects of the decision-making process, so you can ensure that you're investing your time and energy in the right areas. You'll develop a structured plan for keeping your mind engaged and your skills fresh. You'll learn how to assess your skills in terms of where they fit on the value chain, driving you away from commodity skills and toward those that are in high demand. Through a mix of high-level, thought-provoking essays and tactical ""Act on It"" sections, you will come away with concrete plans you can put into action immediately. You'll also get a chance to read the perspectives of several highly successful members of our industry from a variety of career paths. As with any product or service, if nobody knows what you're selling, nobody will buy. We'll walk through the often-neglected world of marketing, and you'll create a plan to market yourself both inside your company and to the industry in general. Above all, you'll see how you can set the direction of your career, leading to a more fulfilling and remarkable professional life.

","","","Programming","3.94","08/15/2023","","","","","","","","IT related"
"The Physics Quick Reference Guide","Cohen, Richard","Springer","2010","Hardcover","226","","","English","9781563961434","","https://www.amazon.co.uk/dp/B0037ZJMRM?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41GniV8EZWL._SL500_.jpg","This book consists of material in the first chapter of A Physicist's Desk Reference, updated and supplemented by additional new data. It's a self-contained, quick reference guide to the most commonly used mathematical formulas, tables of data, symbols, units, standard nomenclature, and fundamental constants in physics. A useful bibliography to more complete sources of data is also included.","","17.94","Subjects","3.67","09/18/2023","","","","","","","","Science"
"The Pragmatic Programmer","Hunt, Andy; Thomas, Dave; Thomas, Dave; Hunt, Andrew","Addison-Wesley","1999-11-24","Paperback","352","","","English","9780201616224","","https://www.amazon.co.uk/dp/020161622X?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41YUPjAS3rL._SL500_.jpg","Straight from the programming trenches, The Pragmatic Programmer cuts through the increasing specialization and technicalities of modern software development to examine the core process--taking a requirement and producing working, maintainable code that delights its users. It covers topics ranging from personal responsibility and career development to architectural techniques for keeping your code flexible and easy to adapt and reuse. Read this book, and you'll learn how to

Fight software rot; Avoid the trap of duplicating knowledge; Write flexible, dynamic, and adaptable code; Avoid programming by coincidence; Bullet-proof your code with contracts, assertions, and exceptions; Capture real requirements; Test ruthlessly and effectively; Delight your users; Build teams of pragmatic programmers; and Make your developments more precise with automation. Written as a series of self-contained sections and filled with entertaining anecdotes, thoughtful examples, and interesting analogies, The Pragmatic Programmer illustrates the best practices and major pitfalls of many different aspects of software development. Whether you're a new coder, an experienced programmer, or a manager responsible for software projects, use these lessons daily, and you'll quickly see improvements in personal productivity, accuracy, and job satisfaction. You'll learn skills and develop habits and attitudes that form the foundation for long-term success in your career. You'll become a Pragmatic Programmer.","","9.03","Books Global Store","4.33","08/15/2023","","","","","","","","IT related"
"The Presentation Secrets of Steve Jobs: How to Be Insanely Great in Front of Any Audience (BUSINESS SKILLS AND DEVELOPMENT)","Gallo, Carmine","McGraw Hill","2009-10-16","Hardcover","272","","","English","9780071636087","","https://www.amazon.co.uk/dp/0071636080?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/414kUykbMcL._SL500_.jpg","The Wall Street Journal Bestseller!

Updated to include Steve Jobs's iPad and iPad2 launch presentations

""The Presentation Secrets of Steve Jobs reveals the operating system behind any great presentation and provides you with a quick-start guide to design your own passionate interfaces with your audiences.""
--Cliff Atkinson, author of Beyond Bullet Points and The Activist Audience

Former Apple CEO Steve Jobs's wildly popular presentations have set a new global gold standard--and now this step-by-step guide shows you exactly how to use his crowd-pleasing techniques in your own presentations.

The Presentation Secrets of Steve Jobs is as close as you'll ever get to having the master presenter himself speak directly in your ear. Communications expert Carmine Gallo has studied and analyzed the very best of Jobs's performances, offering point-by-point examples, tried-and-true techniques, and proven presentation secrets in 18 ""scenes,"" including:


Develop a messianic sense of purpose
Reveal the Conquering hero
Channel your inner Zen
Stage your presentation with props
Make it look effortless
With this revolutionary approach, you'll be surprised at how easy it is to sell your ideas, share your enthusiasm, and wow your audience the Steve Jobs way.

""No other leader captures an audience like Steve Jobs does and, like no other book, The Presentation Secrets of Steve Jobs captures the formula Steve uses to enthrall audiences.""
--Rob Enderle, The Enderle Group

""Now you can learn from the best there is--both Jobs and Gallo. No matter whether you are a novice presenter or a professional speaker like me, you will read and reread this book with the same enthusiasm that people bring to their iPods.""
--David Meerman Scott, bestselling author of The New Rules of Marketing & PR and World Wide Rave","","31.64","Kellogg's","4.06","08/15/2023","","","","","","","","IT related"
"The Road to Reality: A Complete Guide to the Laws of the Universe","Penrose, Roger","Jonathan Cape Ltd","2004-07-29","Hardcover","1000","","","English","9780224044479","","https://www.amazon.co.uk/dp/0224044478?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/510SH8XS67L._SL500_.jpg","Roger Penrose, one of the most accomplished scientists of our time, presents the only comprehensive and comprehensible account of the physics of the universe. From the very first attempts by the Greeks to grapple with the complexities of our known world to the latest application of infinity in physics, The Road to Reality carefully explores the movement of the smallest atomic particles and reaches into the vastness of intergalactic space. Here, Penrose examines the mathematical foundations of the physical universe, exposing the underlying beauty of physics and giving us one the most important works in modern science writing.","","12.68","Crafts, Hobbies & Home","4.14","09/18/2023","","","","","","","","Science"
"The Step-by-step Training Manual of Soccer Skills & Techniques: Hundreds of Training Tips and Techniques, with Easy-to-follow Instructions in Over 750 Photographs and Diagrams","Publishing, Anness","Armadillo Books","2016-03-17","Paperback","192","","","English","9781843227717","","https://www.amazon.co.uk/dp/1843227711?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51Rtplk-bsL._SL500_.jpg","Provides step-by-step instructions on how to perform soccer techniques, improve basic skills, and enhance fitness.","","6.99","Books Global Store","4.00","09/18/2023","","","","","","","","Football"
"The Strangest Man: The Hidden Life of Paul Dirac, Quantum Genius","Farmelo, Graham","Faber and Faber","2009-01-22","Hardcover","560","","","English","9780571222780","","https://www.amazon.co.uk/dp/0571222781?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/515Q4In4nyL._SL500_.jpg","'A monumental achievement - one of the great scientific biographies.' Michael Frayn

The Strangest Man is the Costa Biography Award-winning account of Paul Dirac, the famous physicist sometimes called the British Einstein. He was one of the leading pioneers of the greatest revolution in twentieth-century science: quantum mechanics. The youngest theoretician ever to win the Nobel Prize for Physics, he was also pathologically reticent, strangely literal-minded and legendarily unable to communicate or empathize. Through his greatest period of productivity, his postcards home contained only remarks about the weather.

Based on a previously undiscovered archive of family papers, Graham Farmelo celebrates Dirac's massive scientific achievement while drawing a compassionate portrait of his life and work. Farmelo shows a man who, while hopelessly socially inept, could manage to love and sustain close friendship.

The Strangest Man is an extraordinary and moving human story, as well as a study of one of the most exciting times in scientific history.

'A wonderful book . . . Moving, sometimes comic, sometimes infinitely sad, and goes to the roots of what we mean by truth in science.' Lord Waldegrave, Daily Telegraph","","6.0","Kellogg's","3.99","09/18/2023","","","","","","","","Biographies"
"The TCP/IP Guide: A Comprehensive, Illustrated Internet Protocols Reference","Kozierok, Charles","No Starch Press","2005-10-01","Paperback","1618","","","eng","9781593270476","","https://www.goodreads.com/book/show/505564.The_TCP_IP_Guide","","","https://books.google.com/books/content?id=Pm4RgYV2w4YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","The TCP/IP Guide is both an encyclopedic and comprehensible guide to the TCP/IP protocol suite that will appeal to newcomers and the seasoned professional. It details the core protocols that make TCP/IP internetworks function, and the most important classical TCP/IP applications. Its personal, easy-going writing style lets anyone understand the dozens of protocols and technologies that run the Internet, with full coverage of PPP, ARP, IP, IPv6, IP NAT, IPSec, Mobile IP, ICMP, RIP, BGP, TCP, UDP, DNS, DHCP, SNMP, FTP, SMTP, NNTP, HTTP, Telnet and much more. The author offers not only a detailed view of the TCP/IP protocol suite, but also describes networking fundamentals and the important OSI Reference Model.","","","Tech","4.48","08/15/2023","","","","","","","","IT related"
"The Theoretical Minimum: What You Need to Know to Start Doing Physics","Susskind, Leonard; Hrabovsky, George","Basic Books","2014-04-22","Paperback","256","The Theoretical Minimum","","English","9780465075683","","https://www.amazon.co.uk/dp/0465075681?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41delICPyTL._SL500_.jpg","A Wall Street Journal Best Book of 2013

A world-class physicist and a citizen scientist combine forces to teach Physics 101—the DIY way

The Theoretical Minimum is a book for anyone who has ever regretted not taking physics in college—or who simply wants to know how to think like a physicist. In this unconventional introduction, physicist Leonard Susskind and hacker-scientist George Hrabovsky offer a first course in physics and associated math for the ardent amateur. Unlike most popular physics books—which give readers a taste of what physicists know but shy away from equations or math—Susskind and Hrabovsky actually teach the skills you need to do physics, beginning with classical mechanics, yourself. Based on Susskind's enormously popular Stanford University-based (and YouTube-featured) continuing-education course, the authors cover the minimum—the theoretical minimum of the title—that readers need to master to study more advanced topics.

An alternative to the conventional go-to-college method, The Theoretical Minimum provides a tool kit for amateur scientists to learn physics at their own pace.
","","17.72","Books Global Store","4.14","09/18/2023","","","","","","","","Science"
"The Three Levels of Leadership: How to Develop Your Leadership Presence, Knowhow and Skill","Scouller, James","Management Books 2000 Ltd","2011-05-24","Paperback","317","","","English","9781852526818","","https://www.amazon.co.uk/dp/1852526815?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41GUWpcD7rL._SL500_.jpg","In all the books on leadership skills, one key element is consistently missing – the leader's psychology. For the first time, this book sets out a compact, but complete model for successful leadership based on an understanding of the psychological challenges and hidden inner blocks faced by all leaders. Drawing on his experience as a CEO and then as an executive coach, the author has created two new groundbreaking models. The first outlines the three levels of leadership. The other explains the human mind and how to achieve self-mastery. Clearly written with no unnecessary padding, packed with practical tools and backed up by research, this book shows how all leaders can rise to the challenge.","","16.29","Books Global Store","3.76","08/15/2023","","","","","","","","IT related"
"The Whole Shebang: A State-of-the-Universe(s) Report","Ferris, Timothy","Simon & Schuster","1998-07-06","Paperback","400","","","English","9780684838618","","https://www.amazon.co.uk/dp/0684838613?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41UnADwADfL._SL500_.jpg","From the prizewinning author who has been called ""the greatest science writer in the world"" comes this delightfully comprehensive and comprehensible report on how science today envisions the universe as a whole. 
Timothy Ferris provides a clear, elegantly written overview of current research and a forecast of where cosmological theory is likely to go in the twenty-first century. He explores the questions that have occurred to even casual readers -- who are curious about nature on the largest scales: What does it mean to say that the universe is ""expanding,"" or that space is ""curved""? -- and sheds light on the possibility that our universe is only one among many universes, each with its own physical laws and prospects for the emergence of life.","","9.45","Astronomy","","09/18/2023","","","","","","","","Science"
"the-ten-day-mba-4th-ed-a-step-by-step-guide-to-mastering-the-skills-taught-in-america-s-top-business-schools","Silbiger, Steven","Harper Business","2012-07-24","Paperback","448","","","English","9780062199577","","https://www.amazon.co.uk/dp/B08W3D8ND9?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51k2H+XgrnL._SL500_.jpg","Revised and updated to answer the challenges of a rapidly changing business world, the 4th edition of The Ten-Day MBA includes the latest topics taught at America's top business schools, from corporate ethics and compliance to financial planning and real estate to leadership and negotiation. With more than 400,000 copies sold around the world, this internationally acclaimed guide distills the lessons of the most popular business school courses taught at Harvard, Stanford, the University of Pennsylvania, the University of Chicago, Northwestern, and the University of Virginia. Author Steven A. Silbiger delivers research straight from the notes of real MBA students attending these top programs today—giving you the tools you need to get ahead in business and in life.","","31.4","Subjects","3.71","08/15/2023","","","","","","","","IT related"
"Through the Thirds: A Systematic Approach to Planning Your Football Season (Soccer Coaching)","Mee, Tony","Dark River","2020-06-01","Paperback","214","","","English","9781911121886","","https://www.amazon.co.uk/dp/191112188X?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51vzr3QPPiL._SL500_.jpg","Through The Thirds - from leading youth coach Tony Mee - offers a practical methodology for football coaches working with 12+ year-old footballers, who want to see their teams play with technique, confidence, and tactical intelligence. Tthe book contains more than 140 fully-illustrated exercise plans in colour.","","33.09","Books Global Store","4.17","09/18/2023","","","","","","","","Football"
"Two Hats: A guide for those coaching or thinking of coaching their own children","MacLelland, Gordon","FCM Publishing","2020-08-06","Paperback","92","","","English","9781916362123","","https://www.amazon.co.uk/dp/1916362125?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51K6e6xdDuL._SL500_.jpg","","","7.45","Books Global Store","0","09/18/2023","","","","","","","","Football"
"UML 2.0 in a Nutshell: A Desktop Quick Reference (In a Nutshell (O'Reilly))","Pilone, Dan; Pitman, Neil","O′Reilly","2005-06-24","Paperback","234","","","English","9780596007959","","https://www.amazon.co.uk/dp/0596007957?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/41FVsizkpIL._SL500_.jpg","Model inference is often based on a single best models, despite modern computers easily can process many models concurrently. One reason is the manual labour involved. Managing model ensembles can become tedious when performed manually. This work presents the software design and a prototype that is concerned to facilitate that task. Requirements are discussed and examples given. Practitioners who do not shy away from interactive ensemble model management will certainly benefit from these ideas. Other readers are welcome to re-check with model ensembles and see the myth of tedious labour dissolving.","","24.99","Books Global Store","3.37","08/15/2023","","","","","","","","IT related"
"UML Distilled: A Brief Guide to the Standard Object Modeling Language (Addison-Wesley Object Technology Series)","Fowler, Martin","Addison-Wesley Professional","2003-09-15","Paperback","208","Addison-Wesley Object Technology Series","","English","9780321193681","","https://www.amazon.co.uk/dp/0321193687?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51Bj+TFFT0L._SL500_.jpg","A guidebook to UML computer programming language, covering version 2.0 OMG UML Standard.","","30.99","Books Global Store","3.79","08/15/2023","","","","","","","","IT related"
"User Friendly","Illiad","O'Reilly Media","1999-10-09","Paperback","132","","","English","9781565926738","","https://www.amazon.co.uk/dp/1565926730?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51Ssm+nG26L._SL500_.jpg","User Friendly tells the story of Columbia Internet, ""the friendliest, hardest-working, and most neurotic little Internet Service Provider in the world."" Take three techs, two salespeople, a designer, two executives, a couple of administrative staff, mix in a mischievous Artificial Intelligence and a ""dust puppy"" born from the innards of a mega server, put them all together in a crowded little office, and you have the makings of one of the most off-beat, original, and funny comic strips to come along in years.User Friendly reads like Dilbert for the open-source community. Already in syndication in The National Post, one of Canada's leading national newspapers, and with a massive online following, it provides outsiders a lighthearted look at the world of the hard- core geek, and allows those who make their living dwelling in this world a chance to laugh at themselves.","","3.95","Books Global Store","4.05","08/15/2023","","","","","","","","IT related"
"VB & VBA in a Nutshell – The Languages (In a Nutshell (O'Reilly))","Lomax, Paul","O′Reilly","1998-10-01","Paperback","552","","","English","9781565923584","","https://www.amazon.co.uk/dp/1565923588?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51yA2vxoOOL._SL500_.jpg","Collects and defines the programming languages' statements, procedures, and functions, covering syntax, standard code conventions, differences of operation, data type, undocumented behaviors, and practical applications","","26.09","Books Global Store","3.59","08/15/2023","","","","","","","","IT related"
"Visualizing Google Cloud: 101 Illustrated References for Cloud Engineers and Architects","Vergadia, Priyanka","Wiley","2022-05-06","Paperback","256","","","English","9781119816324","","https://www.amazon.co.uk/dp/1119816327?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51X3nH3D8eL._SL500_.jpg","Easy-to-follow visual walkthrough of every important part of the Google Cloud Platform The Google Cloud Platform incorporates dozens of specialized services that enable organizations to offload technological needs onto the cloud. From routine IT operations like storage to sophisticated new capabilities including artificial intelligence and machine learning, the Google Cloud Platform offers enterprises the opportunity to scale and grow efficiently. In Visualizing Google Cloud: Illustrated References for Cloud Engineers & Architects, Google cloud expert Priyanka Vergadia delivers a fully illustrated, visual guide to matching the best Google Cloud Platform services to your own unique use cases. After a brief introduction to the major categories of cloud services offered by Google, the author offers approximately 100 solutions divided into eight categories of services included in Google Cloud Platform: Compute Storage Databases Data Analytics Data Science, Machine Learning and Artificial Intelligence Application Development and Modernization with Containers Networking Security You’ll find richly illustrated flowcharts and decision diagrams with straightforward explanations in each category, making it easy to adopt and adapt Google’s cloud services to your use cases. With coverage of the major categories of cloud models—including infrastructure-, containers-, platforms-, functions-, and serverless—and discussions of storage types, databases and Machine Learning choices, Visualizing Google Cloud: Illustrated References for Cloud Engineers & Architects is perfect for Every Google Cloud enthusiast, of course. It is for anyone who is planning a cloud migration or new cloud deployment. It is for anyone preparing for cloud certification, and for anyone looking to make the most of Google Cloud. It is for cloud solutions architects, IT decision-makers, and cloud data and ML engineers. In short, this book is for YOU.","","21.35","Books Global Store","4.83","08/15/2023","","","","","","","","IT related"
"Waltzing with Bears: Managing Risk on Software Projects","DeMarco, Tom; Lister, Timothy","Dorset House Publishing Co Inc.,U.S.","2003-03-01","Paperback","196","","","English","9780932633606","","https://www.amazon.co.uk/dp/0932633609?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51GNTIfFlVL._SL500_.jpg","An introduction to Lean thinking Lean is a mindset rather than a methodology; it is a way of thinking based on practices, strategies, tools and methods that can be applied to maximise value and minimise waste while ensuring that processes achieve corporate goals. Lean helps organisations in all sectors achieve their objectives by facilitating a long-term culture shift focusing on three fundamental areas: waste , customer value and continuous incremental improvement. A good assurance review will ensure that resources are being applied efficiently and effectively to achieve these objectives. Product overview Fundamentals of Assurance for Lean Projects explains the fundamental concepts of Lean and how they can be applied to any project, including software development and organisational change. It explains the jargon and dispels the mystique that surrounds Lean, providing readers with guidance and tips on performing audits or assurance reviews for Lean projects. It also describes how Lean fits with Agile and Kanban, and how it can be combined with Six Sigma to create an efficient, high-quality approach. The book provides strong practical guidance for those tasked with providing assurance for Lean projects. Read this book to learn about the approach and principles of Lean, the governance of Lean projects, and Lean audit and review. Topics covered include: The five main Lean principles and their significance.Tools used for root-cause analysis (the five whys and fishbone analysis).Defining and modelling customer value, and innovative responses to customer needs (the Kano model).Common causes of waste and how to improve flow.Customer pull and Kanban mechanisms to manage the associated flow of processing and information.The pursuit of perfection (Kaikaku and Kaizen) and total quality management (TQM).The application of Lean principles to software development.Practical suggestions for approaches to auditing. As with all books in the Fundamentals Series, Fundamentals of Assurance for Lean Projects introduces the subject and includes references for those who would like to further investigate specific areas.","","7.95","Books Global Store","3.97","08/15/2023","","","","","","","","IT related"
"Was Einstein Right?: Putting General Relativity to the Test (Oxford Paperbacks)","Will, Clifford M.","Oxford Paperbacks","1988-12-01","Paperback","288","","","English","9780192822031","","https://www.amazon.co.uk/dp/0192822039?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51DqE1T7khL._SL500_.jpg","","","3.82","Books Global Store","3.96","09/18/2023","","","","","","","","Science"
"We Have No Idea: A Guide to the Unknown Universe","Cham, Jorge; Whiteson, Daniel","John Murray","2018-05-17","Paperback","368","","","English","9781473660205","","https://www.amazon.co.uk/dp/1473660203?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/51Cr12cnovL._SL500_.jpg","BRAND NEW, Exactly same ISBN as listed, Please double check ISBN carefully before ordering.","","10.11","Books Global Store","4.28","09/18/2023","","","","","","","","Science"
"What If?: Serious Scientific Answer to Absurd Hypothetical Questions: Serious Scientific Answers to Absurd Hypothetical Questions","Munroe, Randall; Munroe, Randall","John Murray","2015-09-24","Paperback","336","What If?","","English","9781848549562","","https://www.amazon.co.uk/dp/1848549563?tag=handylibita03-21&linkCode=osi&th=1&psc=1","","","https://m.media-amazon.com/images/I/410BQiY95mL._SL500_.jpg","Randall Munroe left NASA in 2005 to start up his hugely popular site XKCD 'a web comic of romance, sarcasm, math and language' which offers a witty take on the world of science and geeks. It now has 600,000 to a million page hits daily. Every now and then, Munroe would get emails asking him to arbitrate a science debate. 'My friend and I were arguing about what would happen if a bullet got struck by lightning, and we agreed that you should resolve it . . . ' He liked these questions so much that he started up What If. 

If your cells suddenly lost the power to divide, how long would you survive?

How dangerous is it, really, to be in a swimming pool in a thunderstorm?

If we hooked turbines to people exercising in gyms, how much power could we produce?

What if everyone only had one soulmate?

When (if ever) did the sun go down on the British empire? 

How fast can you hit a speed bump while driving and live?

What would happen if the moon went away?

In pursuit of answers, Munroe runs computer simulations, pores over stacks of declassified military research memos, solves differential equations, and consults with nuclear reactor operators. His responses are masterpieces of clarity and hilarity, studded with memorable cartoons and infographics. They often predict the complete annihilation of humankind, or at least a really big explosion. Far more than a book for geeks, WHAT IF: Serious Scientific Answers to Absurd Hypothetical Questions explains the laws of science in operation in a way that every intelligent reader will enjoy and feel much the smarter for having read.","","6.99","Books Global Store","4.14","09/18/2023","","","","","","","","Science"
